source_record_id,platform_name,country_of_origin,manufacturer,domain,category,status,photo_url,photo_page_url,photo_license,photo_status,source_dataset,source_url,source_date,verification_level,aliases,model_code,design_organisation,class_mark,airframe_type,mtow_kg,endurance_min,endurance_h,range_km,max_speed_kmh,payload_kg,wingspan_m,length_m,notes
SRC-0375,Guardian,Italy,,Civilian / Commercial,Fixed wing,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-261-vrgu25a,2026-08-02,Official regulatory list; manufacturer-supplied data,,VRGU25A,Vector Robotics Srl,C6 (STS 02),Fixed wing,,,,,,,,,Operations: Open / Standard
SRC-0376,FireHound | FH-0,Italy,,Civilian / Commercial,Fixed wing,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-262-vrfh25a,2026-08-02,Official regulatory list; manufacturer-supplied data,,VRFH25A,Vector Robotics Srl,C6 (STS 02),Fixed wing,,,,,,,,,Operations: Open / Standard
SRC-0377,S-R,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-306-s-r,2026-08-02,Official regulatory list; manufacturer-supplied data,,,Aeotic,"C5 (STS 01),C6 (STS 02)",Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0378,Guardian 4K,Italy,,Civilian / Commercial,Fixed wing,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-324-vrgu25b,2026-08-02,Official regulatory list; manufacturer-supplied data,,VRGU25B,Vector Robotics Srl,C6 (STS 02),Fixed wing,,,,,,,,,Operations: Open / Standard
SRC-0379,Servidrone1000 C5,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-343-servidrone1000-c5,2026-08-02,Official regulatory list; manufacturer-supplied data,,,"Houssard, Francois",C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0380,Servidrone900 C5,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-344-servidrone900-c5,2026-08-02,Official regulatory list; manufacturer-supplied data,,,"Houssard, Francois",C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0381,SERVIDRONE900C5 captif,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-423-servidrone900c5-captif,2026-08-02,Official regulatory list; manufacturer-supplied data,,,"Houssard, Francois",C5 STS01,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0382,SERVIDRONE1000 C5 CAPTIF,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-424-servidrone1000-c5,2026-08-02,Official regulatory list; manufacturer-supplied data,,,"Houssard, Francois",C5 STS01,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0383,C5 Eurosafe Mavic 3,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-568-c5-eurosafe-mavic-3,2026-08-02,Official regulatory list; manufacturer-supplied data,,,"EUROSAFE SYSTEMS, S.L.",C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0384,C5 Eurosafe Mavic 3 Pro Cine,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-569-c5-eurosafe-mavic-3,2026-08-02,Official regulatory list; manufacturer-supplied data,,,"EUROSAFE SYSTEMS, S.L.",C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0385,Matrice 350 RTK,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-42-matrice-350,2026-08-02,Official regulatory list; manufacturer-supplied data,,Matrice 350,DJI GmbH,C3,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0386,DJI MAVIC 3E EU,China,,Civilian / Commercial,EU-listed drone,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-43-m3e-eu,2026-08-02,Official regulatory list; manufacturer-supplied data,,M3E-EU,DJI GmbH,C2 with low speed mode,,,,,,,,,,Operations: Open / Standard
SRC-0387,DEN-S Spray,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-433-den-s-spray,2026-08-02,Official regulatory list; manufacturer-supplied data,,,Artech'Drone,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0388,DEN-S,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-435-den-s,2026-08-02,Official regulatory list; manufacturer-supplied data,,,Artech'Drone,C5 (STS 01) | C6 (STS 02),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0389,DJI MAVIC 3T EU,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-44-m3t-eu,2026-08-02,Official regulatory list; manufacturer-supplied data,,M3T-EU,DJI GmbH,C2 with low speed mode,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0390,DJI MAVIC 3M EU,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-45-m3m-eu,2026-08-02,Official regulatory list; manufacturer-supplied data,,M3M-EU,DJI GmbH,C2 with low speed mode,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0391,AD420 Tethered,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-342-ad420-tethered,2026-08-02,Official regulatory list; manufacturer-supplied data,,,Artech'Drone,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0392,DJI Matrice 4E,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-356-m4e,2026-08-02,Official regulatory list; manufacturer-supplied data,,M4E,DJI GmbH,C2 with low speed mode,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0393,DJI Matrice 4T,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-357-m4t,2026-08-02,Official regulatory list; manufacturer-supplied data,,M4T,DJI GmbH,C2 with low speed mode,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0394,AD405,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-367-ad405,2026-08-02,Official regulatory list; manufacturer-supplied data,,,Artech'Drone,"C5 (STS 01),C6 (STS 02)",Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0395,AD410 Spray,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-368-ad410-spray,2026-08-02,Official regulatory list; manufacturer-supplied data,,,Artech'Drone,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0396,AD410,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-369-ad410,2026-08-02,Official regulatory list; manufacturer-supplied data,,,Artech'Drone,"C5 (STS 01),C6 (STS 02)",Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0397,M30 EU,Germany,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-40-m30-rtk-eu,2026-08-02,Official regulatory list; manufacturer-supplied data,,M30 RTK EU,DJI GmbH,C2 with low speed mode,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0398,M30T EU,Germany,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-41-m30t-rtk-eu,2026-08-02,Official regulatory list; manufacturer-supplied data,,M30T RTK EU,DJI GmbH,C2 with low speed mode,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0399,ABZ Innovation C10,Hungary,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-512-abz-innovation-c10,2026-08-02,Official regulatory list; manufacturer-supplied data,,,ABZ Innovation Kft.,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0400,TUNDRA 2.1 C5 C6,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-526-tundra-21-c5-c6,2026-08-02,Official regulatory list; manufacturer-supplied data,,,HEXADRONE,"C5 (STS 01),C6 (STS 02)",Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0401,TUNDRA 2.1 C6,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-527-tundra-21-c6,2026-08-02,Official regulatory list; manufacturer-supplied data,,,HEXADRONE,C6 (STS 02),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0402,C5 Eurosafe Mavic 3 Pro,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-530-c5-eurosafe-mavic-3,2026-08-02,Official regulatory list; manufacturer-supplied data,,,"EUROSAFE SYSTEMS, S.L.",C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0403,C5 Eurosafe Mavic 3 Classic,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-531-c5-eurosafe-mavic-3,2026-08-02,Official regulatory list; manufacturer-supplied data,,,"EUROSAFE SYSTEMS, S.L.",C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0404,C5 Eurosafe Mavic 3 Cine,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-532-c5-eurosafe-mavic-3,2026-08-02,Official regulatory list; manufacturer-supplied data,,,"EUROSAFE SYSTEMS, S.L.",C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0405,Antigravity A1 Infinity Bundle,Singapore,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-538-de001,2026-08-02,Official regulatory list; manufacturer-supplied data,,DE001,Yingling Innovations Pte. Ltd.,C1,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0406,AIR4 RUGGED,Germany,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-541-air4-rugged,2026-08-02,Official regulatory list; manufacturer-supplied data,,,AIR6 SYSTEMS GmBH,"C5 (STS 01),C6 (STS 02)",Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0407,Antigravity A1 Standard Bundle/Antigravity A1 Explorer Bundle,Singapore,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-546-de001,2026-08-02,Official regulatory list; manufacturer-supplied data,,DE001,Yingling Innovations Pte. Ltd.,C0,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0408,C5 Eurosafe Matrice 4E,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-547-c5-eurosafe-matrice-4e,2026-08-02,Official regulatory list; manufacturer-supplied data,,,"EUROSAFE SYSTEMS, S.L.",C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0409,Matrice 4D Flysafe C5,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-548-matrice-4d-flysafe-c5,2026-08-02,Official regulatory list; manufacturer-supplied data,,,Flying Eye,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0410,C5 Eurosafe Matrice 4T,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-549-c5-eurosafe-matrice-4t,2026-08-02,Official regulatory list; manufacturer-supplied data,,,"EUROSAFE SYSTEMS, S.L.",C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0411,Hercules 20,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-559-hercules-20,2026-08-02,Official regulatory list; manufacturer-supplied data,,,DRONE VOLT,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0412,DJI Mini 3,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-418-mt3pd,2026-08-02,Official regulatory list; manufacturer-supplied data,,MT3PD | MT3PDCE,DJI GmbH,C0,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0413,SERVICE2DRONE,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-456-titan-x4-c5,2026-08-02,Official regulatory list; manufacturer-supplied data,,TITAN MINI C5 | TITAN X4 C5 | TITAN X8 C5,"Thibaut, Bessard",C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0414,MARVIN-5-Mk.3-EC,Spain,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-457-marvin-5-mk3-ec,2026-08-02,Official regulatory list; manufacturer-supplied data,,,FUVEX CIVIL SL,,Multirotor,,,,,,,,,Operations: Specific
SRC-0415,X6 Mk.2,Spain,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-458-x6-mk2,2026-08-02,Official regulatory list; manufacturer-supplied data,,,FUVEX CIVIL SL,,Multirotor,,,,,,,,,Operations: Specific
SRC-0416,PRS-M4EX,Canada,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-467-avss-prs-m4ex,2026-08-02,Official regulatory list; manufacturer-supplied data,,AVSS PRS-M4EX,AVSS - Aerial Vehicle Safety Solutions Inc.,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0417,MéthoDrone Distribution,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-477-helios,2026-08-02,Official regulatory list; manufacturer-supplied data,,Hélios,METHODRONE DISTRIBUTION,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0418,AIR8 MEDIUM LIFTER,Germany,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-478-air8-medium-lifter,2026-08-02,Official regulatory list; manufacturer-supplied data,,,AIR6 SYSTEMS GmBH,"C5 (STS 01),C6 (STS 02)",Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0419,WingtraRAY,Switzerland,,Civilian / Commercial,Fixed wing,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-487-wingtraray,2026-08-02,Official regulatory list; manufacturer-supplied data,,,WINGTRA AG,"C3,C6 (STS 02)",Fixed wing,,,,,,,,,Operations: Open / Standard
SRC-0420,DJI Neo 2,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-490-den225,2026-08-02,Official regulatory list; manufacturer-supplied data,,DEN225,DJI GmbH,C0,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0421,DJI Flip,China,,Civilian / Commercial,EU-listed drone,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-377-dji-flip,2026-08-02,Official regulatory list; manufacturer-supplied data,,,DJI GmbH,C0,,,,,,,,,,Operations: Open / Standard
SRC-0422,C5 Eurosafe Mavic 3E,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-405-c5-eurosafe-mavic-3e,2026-08-02,Official regulatory list; manufacturer-supplied data,,,"EUROSAFE SYSTEMS, S.L.",C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0423,C5 Eurosafe Mavic 3T,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-406-c5-eurosafe-mavic-3t,2026-08-02,Official regulatory list; manufacturer-supplied data,,,"EUROSAFE SYSTEMS, S.L.",C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0424,C5 Eurosafe Mavic 3M,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-407-c5-eurosafe-mavic-3m,2026-08-02,Official regulatory list; manufacturer-supplied data,,,"EUROSAFE SYSTEMS, S.L.",C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0425,DJI Mavic 4 Pro,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-345-l3a,2026-08-02,Official regulatory list; manufacturer-supplied data,,L3A | L3B,DJI GmbH,C2 with low speed mode,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0426,DJI Dock 3 and Matrice 4D Series,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-349-m4d,2026-08-02,Official regulatory list; manufacturer-supplied data,,M4D | M4TD,DJI GmbH,C6 (STS 02),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0427,AD405 Spray,France,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-366-ad405-spray,2026-08-02,Official regulatory list; manufacturer-supplied data,,,Artech'Drone,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0428,Matrice 4T Flysafe C5,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-327-matrice-4t-flysafe-c5,2026-08-02,Official regulatory list; manufacturer-supplied data,,,Flying Eye,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0429,Matrice 4 Flysafe C5,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-326-matrice-4-flysafe-c5,2026-08-02,Official regulatory list; manufacturer-supplied data,,,Flying Eye,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0430,Inspire 3 Flysafe C5,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-314-inspire-3-flysafe-c5,2026-08-02,Official regulatory list; manufacturer-supplied data,,,Flying Eye,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0431,DJI AIR 3S,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-232-cz3scl,2026-08-02,Official regulatory list; manufacturer-supplied data,,CZ3SCL,DJI GmbH,C1,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0432,DJI Mavic 3 Pro,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-90-l2s,2026-08-02,Official regulatory list; manufacturer-supplied data,,L2S,DJI GmbH,C2 with low speed mode,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0433,DJI Mavic 3 Pro Cine,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-91-l2e,2026-08-02,Official regulatory list; manufacturer-supplied data,,L2E,DJI GmbH,C2 with low speed mode,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0434,NDN Electric Drone,Finland,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-202-ndn-electric-drone,2026-08-02,Official regulatory list; manufacturer-supplied data,,,NOKIA SOLUTIONS AND NETWORKS OY,"C5 (STS 01),C6 (STS 02)",Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0435,AVSS PRS-M3DTEX,Canada,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-189-avss-prs-m3dtex,2026-08-02,Official regulatory list; manufacturer-supplied data,,,AVSS - Aerial Vehicle Safety Solutions Inc.,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0436,AVSS PRS-M350EX,Canada,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-190-avss-prs-m350ex,2026-08-02,Official regulatory list; manufacturer-supplied data,,,AVSS - Aerial Vehicle Safety Solutions Inc.,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0437,DJI Neo,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-134-dn1a0626,2026-08-02,Official regulatory list; manufacturer-supplied data,,DN1A0626,DJI GmbH,C0,Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0438,Matrice 30 Flysafe C5,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-140-matrice-30-flysafe-c5,2026-08-02,Official regulatory list; manufacturer-supplied data,,,Flying Eye,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
SRC-0439,Matrice 30T Flysafe c5,China,,Civilian / Commercial,Multirotor,EASA-listed for EU operations,,,,Not collected,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-141-matrice-30t-flysafe-c5,2026-08-02,Official regulatory list; manufacturer-supplied data,,Matrice 30T Flysafe C5,Flying Eye,C5 (STS 01),Multirotor,,,,,,,,,Operations: Open / Standard
